emp_no,first_name,last_name,from_date,to_date,birth_date
32797,Martial,Ginesta,1993-05-17,9999-01-01,1954-02-06
32830,Oscar,Luke,1991-11-24,9999-01-01,1953-08-07
32835,Wanqing,Thambidurai,1988-12-09,9999-01-01,1955-01-31
32849,Adib,Kornyak,1987-05-12,9999-01-01,1953-03-27
32858,Tesuro,Fioravanti,1994-08-17,9999-01-01,1952-05-04
32858,Tesuro,Fioravanti,1988-08-17,1994-08-17,1952-05-04
32864,Anyuan,Stifter,1996-05-23,9999-01-01,1955-11-25
32864,Anyuan,Stifter,1990-05-24,1996-05-23,1955-11-25
32871,DeForest,Rullman,1985-05-02,1992-05-02,1955-07-19
32871,DeForest,Rullman,1992-05-02,9999-01-01,1955-07-19
32891,Vasilis,Ozeki,1986-06-13,1994-06-13,1955-05-18
32891,Vasilis,Ozeki,1994-06-13,9999-01-01,1955-05-18
32892,Sudharsan,Pfau,1986-04-26,9999-01-01,1953-05-26
32901,Theirry,Hinsberger,2000-07-15,9999-01-01,1955-04-17
32901,Theirry,Hinsberger,1992-07-15,2000-07-15,1955-04-17
32903,Maja,Terlouw,1990-04-02,1997-04-01,1952-06-15
32903,Maja,Terlouw,1997-04-01,9999-01-01,1952-06-15
32919,Lenore,Schaad,1987-11-23,1995-11-23,1953-06-11
32919,Lenore,Schaad,1995-11-23,9999-01-01,1953-06-11
32925,Xiaoqiu,Zwicker,1993-09-06,9999-01-01,1952-11-24
32928,Shigeu,Kalloufi,1994-08-09,9999-01-01,1952-04-02
32931,Almudena,DasSarma,1986-01-12,1992-01-12,1953-03-09
32931,Almudena,DasSarma,1992-01-12,9999-01-01,1953-03-09
32938,Qunsheng,Perna,1995-01-29,9999-01-01,1954-01-04
32951,Tianruo,Hockney,1994-11-08,9999-01-01,1955-07-05
32951,Tianruo,Hockney,1987-11-08,1994-11-08,1955-07-05
32955,Basim,Dredge,1994-12-25,9999-01-01,1952-12-03
32955,Basim,Dredge,1987-12-25,1994-12-25,1952-12-03
32959,Ebru,Broomell,1999-03-16,9999-01-01,1954-12-23
32972,Ebbe,Matzov,1993-07-02,9999-01-01,1952-08-03
32972,Ebbe,Matzov,1987-07-03,1993-07-02,1952-08-03
32979,Xumin,Swift,1991-09-25,9999-01-01,1954-09-07
32979,Xumin,Swift,1985-09-25,1991-09-25,1954-09-07
32992,Tayeb,Yamaashi,1986-10-10,1992-10-09,1955-05-12
32992,Tayeb,Yamaashi,1992-10-09,9999-01-01,1955-05-12
33000,Kazunori,Gustavson,1991-12-19,1999-12-19,1952-11-05
33000,Kazunori,Gustavson,1999-12-19,9999-01-01,1952-11-05
33006,Saniya,Einsfeld,1995-11-09,9999-01-01,1953-04-07
33008,Keiichiro,Birnbaum,1994-05-03,9999-01-01,1952-09-24
33008,Keiichiro,Birnbaum,1988-05-03,1994-05-03,1952-09-24
33009,Tsutomu,Chinin,1994-07-04,9999-01-01,1952-11-28
33010,Zhonghua,Parveen,1988-03-02,9999-01-01,1955-01-20
33018,Christophe,Baer,1997-03-19,9999-01-01,1952-11-10
33018,Christophe,Baer,1991-03-20,1997-03-19,1952-11-10
33018,Christophe,Baer,1985-03-20,1991-03-20,1952-11-10
33028,Salvador,Tzvieli,1994-05-09,1999-05-09,1952-04-14
33028,Salvador,Tzvieli,1999-05-09,9999-01-01,1952-04-14
33076,Geoff,Ranon,1988-02-21,9999-01-01,1953-05-19
33079,Tomoyuki,Lampe,1996-11-13,9999-01-01,1952-10-13
33085,Kristinn,Jullig,1988-11-03,9999-01-01,1955-11-23
33097,Kish,Fiebach,1988-06-27,9999-01-01,1952-06-17
33106,Wonhee,Chaudhuri,1995-09-18,9999-01-01,1955-09-10
33115,Padma,Peyn,1994-11-28,2000-11-27,1952-09-26
33115,Padma,Peyn,2000-11-27,9999-01-01,1952-09-26
33115,Padma,Peyn,1988-11-28,1994-11-28,1952-09-26
33125,Jaewon,Dulay,1992-01-07,2001-01-06,1953-11-16
33125,Jaewon,Dulay,2001-01-06,9999-01-01,1953-11-16
33126,Charmane,Marwedel,1991-11-27,1999-11-27,1954-04-25
33126,Charmane,Marwedel,1999-11-27,9999-01-01,1954-04-25
33137,Shietung,Ranon,1985-05-07,1992-05-07,1954-11-03
33137,Shietung,Ranon,1992-05-07,9999-01-01,1954-11-03
33139,Duangkaew,Leppanen,1995-03-25,9999-01-01,1954-02-04
33151,Koldo,Vecchio,1998-04-27,9999-01-01,1953-11-11
33164,Marie,Levergood,1996-05-17,9999-01-01,1955-02-28
33170,Huiqun,Kroon,1989-06-11,1997-06-11,1952-05-11
33170,Huiqun,Kroon,1997-06-11,9999-01-01,1952-05-11
33183,Haldun,Veldwijk,1994-03-26,2002-03-26,1952-09-10
33183,Haldun,Veldwijk,2002-03-26,9999-01-01,1952-09-10
33184,Kazuhiro,Kaelbling,1998-06-27,9999-01-01,1954-03-31
33186,Domenick,Hanratty,1997-07-08,9999-01-01,1953-01-12
33186,Domenick,Hanratty,1988-07-08,1997-07-08,1953-01-12
33191,Almudena,Hopewell,1992-08-29,9999-01-01,1953-06-27
33191,Almudena,Hopewell,1987-08-30,1992-08-29,1953-06-27
33196,Jungsoon,Gist,1996-05-15,9999-01-01,1952-05-27
33205,Matk,Egerstedt,2002-06-25,9999-01-01,1954-11-08
33205,Matk,Egerstedt,1997-06-25,2002-06-25,1954-11-08
33211,Prodip,DuBourdieux,2000-01-03,9999-01-01,1954-05-30
33216,Zdislav,Thombley,2002-06-15,9999-01-01,1953-05-02
33216,Zdislav,Thombley,1996-06-15,2002-06-15,1953-05-02
33221,Makato,Demri,1997-06-21,9999-01-01,1953-07-22
33225,Mani,Ranta,1999-04-28,9999-01-01,1952-06-11
33226,Kenton,Hegner,1990-01-08,1999-01-08,1952-12-11
33226,Kenton,Hegner,1999-01-08,9999-01-01,1952-12-11
33244,Genki,Hitomi,1990-11-25,1997-11-25,1953-12-04
33244,Genki,Hitomi,1997-11-25,9999-01-01,1953-12-04
33248,Lucian,Cronin,1997-02-15,2002-02-15,1955-09-02
33248,Lucian,Cronin,2002-02-15,9999-01-01,1955-09-02
33255,Alejandra,Straney,1990-10-09,9999-01-01,1954-01-18
33257,Duri,Rotem,1999-11-23,9999-01-01,1954-04-24
33259,Djelloul,Pietrzykowski,1988-03-23,1996-03-23,1953-11-19
33259,Djelloul,Pietrzykowski,1996-03-23,9999-01-01,1953-11-19
33270,Chanjung,Ebeling,1992-05-12,9999-01-01,1954-05-22
33270,Chanjung,Ebeling,1985-05-12,1992-05-12,1954-05-22
33279,Arne,Felder,2001-03-27,9999-01-01,1954-12-03
33279,Arne,Felder,1993-03-27,2001-03-27,1954-12-03
33288,Hinrich,Fetvedt,1986-02-14,1994-02-14,1954-03-21
33288,Hinrich,Fetvedt,1994-02-14,9999-01-01,1954-03-21
33306,Tesuro,Spell,1997-11-18,9999-01-01,1953-05-02
33309,Kien,Bodoff,1999-10-20,9999-01-01,1954-02-21
33313,Oguz,Staylopatis,1998-04-15,9999-01-01,1953-02-22
33343,Chiradeep,Gunderson,1992-05-08,1998-05-08,1952-04-07
33343,Chiradeep,Gunderson,1998-05-08,9999-01-01,1952-04-07
33383,Alois,Luga,1992-10-03,9999-01-01,1953-06-28
33386,Sadok,Eiter,1999-05-19,9999-01-01,1954-01-30
33386,Sadok,Eiter,1992-05-18,1999-05-19,1954-01-30
33399,Roded,Lorcy,1988-07-26,1997-07-26,1955-12-15
33399,Roded,Lorcy,1997-07-26,9999-01-01,1955-12-15
33402,Leni,Carrere,1988-09-08,9999-01-01,1954-10-15
33408,Shigeo,Denis,1988-02-10,1993-02-09,1953-07-21
33408,Shigeo,Denis,1993-02-09,9999-01-01,1953-07-21
33423,Jinpo,Koblick,1988-06-14,1993-06-14,1955-06-17
33423,Jinpo,Koblick,1993-06-14,9999-01-01,1955-06-17
33427,Shalesh,Mitsuhashi,1986-11-22,9999-01-01,1955-01-16
33470,Nechama,Potthoff,1994-12-16,9999-01-01,1953-01-08
33472,Hsiangchu,Chvatal,1997-01-02,9999-01-01,1953-08-06
33472,Hsiangchu,Chvatal,1991-01-03,1997-01-02,1953-08-06
33477,Shietung,Ventosa,1987-08-23,1994-08-23,1953-08-02
33477,Shietung,Ventosa,1994-08-23,9999-01-01,1953-08-02
33494,Limsoon,Gihr,1992-03-14,9999-01-01,1953-10-03
33494,Limsoon,Gihr,1987-03-15,1992-03-14,1953-10-03
33510,Shaibal,Christ,1987-09-08,1995-09-08,1954-05-11
33510,Shaibal,Christ,1995-09-08,9999-01-01,1954-05-11
33512,Raimond,Biran,1988-06-30,1996-06-30,1955-02-26
33512,Raimond,Biran,1996-06-30,9999-01-01,1955-02-26
33518,Perla,Birsak,1994-02-26,9999-01-01,1955-12-16
33530,Toney,Garigliano,1992-07-12,9999-01-01,1953-01-23
33530,Toney,Garigliano,1986-07-13,1992-07-12,1953-01-23
33555,Wojceich,Kawashima,1991-03-12,1999-03-12,1955-06-21
33555,Wojceich,Kawashima,1999-03-12,9999-01-01,1955-06-21
33562,Shigenori,Zobel,1994-10-19,9999-01-01,1954-03-17
33562,Shigenori,Zobel,1988-10-19,1994-10-19,1954-03-17
33563,Sastry,Akazan,1990-10-31,9999-01-01,1953-01-11
33563,Sastry,Akazan,1985-10-31,1990-10-31,1953-01-11
33574,Mabhin,McAffer,1993-05-19,9999-01-01,1955-07-09
33579,Guozhong,Eickenmeyer,1995-06-23,9999-01-01,1952-04-17
33579,Guozhong,Eickenmeyer,1988-06-22,1995-06-23,1952-04-17
33591,Sugwoo,Picaronny,1992-11-22,9999-01-01,1952-04-27
33591,Sugwoo,Picaronny,1987-11-23,1992-11-22,1952-04-27
33619,Brendon,Hardjono,1995-04-11,9999-01-01,1954-02-04
33628,Macha,Ritcey,1987-11-05,1995-11-05,1952-12-01
33628,Macha,Ritcey,1995-11-05,9999-01-01,1952-12-01
33631,Tonny,Ozeri,1985-05-11,9999-01-01,1954-04-05
33648,Giri,Denos,1995-01-24,9999-01-01,1953-05-30
33648,Giri,Denos,1986-01-24,1995-01-24,1953-05-30
33649,Danil,Peng,1995-12-08,9999-01-01,1954-10-02
33652,Nimmagadda,Bridgland,1993-08-18,9999-01-01,1952-02-21
33655,Zvonko,Lovengreen,1995-02-23,9999-01-01,1955-12-15
33675,Wojceich,Lichtman,1986-02-09,1994-02-09,1954-07-28
33675,Wojceich,Lichtman,1994-02-09,9999-01-01,1954-07-28
33696,Danny,Famili,1998-10-25,9999-01-01,1952-04-04
33698,Mohan,Dalton,1995-07-03,9999-01-01,1954-06-24
33698,Mohan,Dalton,1986-07-03,1995-07-03,1954-06-24
33702,Selwyn,Nannarelli,1996-02-08,9999-01-01,1954-04-24
33702,Selwyn,Nannarelli,1988-02-08,1996-02-08,1954-04-24
33727,Uno,Highland,1993-09-14,2001-09-14,1955-11-04
33727,Uno,Highland,2001-09-14,9999-01-01,1955-11-04
33736,DeForest,Koyama,1988-12-24,1996-12-24,1953-11-13
33736,DeForest,Koyama,1996-12-24,9999-01-01,1953-11-13
33743,Bodh,Junet,1988-05-17,1997-05-17,1954-09-26
33743,Bodh,Junet,1997-05-17,9999-01-01,1954-09-26
33748,Bernt,Argence,1985-08-21,1992-08-21,1955-09-15
33748,Bernt,Argence,1992-08-21,9999-01-01,1955-09-15
33767,Dekang,Kenevan,1998-06-10,9999-01-01,1955-12-27
33768,Karoline,Fontan,1987-08-24,1996-08-23,1954-03-25
33768,Karoline,Fontan,1996-08-23,9999-01-01,1954-03-25
33784,Alenka,Mandelberg,1986-12-26,1991-12-26,1952-09-30
33784,Alenka,Mandelberg,1991-12-26,9999-01-01,1952-09-30
33787,Malu,Kriebel,1993-09-16,1999-09-16,1954-08-20
33787,Malu,Kriebel,1999-09-16,9999-01-01,1954-08-20
33787,Malu,Kriebel,1987-09-17,1993-09-16,1954-08-20
33792,Ashish,Nitsche,1991-06-01,9999-01-01,1955-09-23
33799,Kellie,Doering,1993-10-07,9999-01-01,1954-02-02
33799,Kellie,Doering,1985-10-07,1993-10-07,1954-02-02
33800,Peternela,Bottner,1987-03-13,1994-03-13,1955-10-29
33800,Peternela,Bottner,1994-03-13,9999-01-01,1955-10-29
33812,Patricio,Basawa,1986-07-12,1991-07-12,1954-08-11
33812,Patricio,Basawa,1991-07-12,9999-01-01,1954-08-11
33838,Adit,Ranai,1998-05-25,9999-01-01,1955-10-25
33852,Marek,Prochazka,1990-06-13,1996-06-12,1952-12-17
33852,Marek,Prochazka,1996-06-12,9999-01-01,1952-12-17
33857,Hidefumi,Gulla,1991-02-18,9999-01-01,1952-02-09
33871,Vivian,Erdmenger,1987-02-19,1992-02-19,1952-07-16
33871,Vivian,Erdmenger,1992-02-19,9999-01-01,1952-07-16
33894,Harngdar,Bratten,1995-07-19,9999-01-01,1953-09-13
33894,Harngdar,Bratten,1988-07-18,1995-07-19,1953-09-13
33907,Jaihie,Kisuki,1996-07-31,9999-01-01,1954-01-12
33913,Niteen,Binkley,1987-11-07,1994-11-07,1953-03-10
33913,Niteen,Binkley,1994-11-07,9999-01-01,1953-03-10
33923,Chinhyun,Argence,1987-12-17,1996-12-16,1955-04-08
33923,Chinhyun,Argence,1996-12-16,9999-01-01,1955-04-08
33927,Bezalel,Haumacher,1993-11-14,9999-01-01,1953-07-30
33927,Bezalel,Haumacher,1986-11-14,1993-11-14,1953-07-30
33983,Tesuya,Denis,1995-03-11,9999-01-01,1952-03-11
33983,Tesuya,Denis,1990-03-11,1995-03-11,1952-03-11
33991,Zeydy,Makrucki,2000-02-23,9999-01-01,1954-10-04
33991,Zeydy,Makrucki,1995-02-23,2000-02-23,1954-10-04
33996,Subbu,Olivero,1995-11-23,9999-01-01,1954-07-20
33996,Subbu,Olivero,1986-11-23,1995-11-23,1954-07-20
33998,Apostol,Polupanov,1985-02-06,1990-02-06,1954-02-09
33998,Apostol,Polupanov,1990-02-06,9999-01-01,1954-02-09
34006,Perry,Cairo,1987-12-11,9999-01-01,1952-04-18
34013,Gad,Dolinsky,1995-02-10,9999-01-01,1952-05-30
34025,Shridhar,Bridgland,1997-08-07,9999-01-01,1955-03-28
34025,Shridhar,Bridgland,1988-08-07,1997-08-07,1955-03-28
34028,Heejo,Kieras,1985-03-03,9999-01-01,1954-11-08
34030,Nobuyoshi,Rodiger,1998-09-25,9999-01-01,1952-10-30
34032,Weiwu,Gopalakrishnan,1998-07-30,9999-01-01,1954-07-09
34032,Weiwu,Gopalakrishnan,1992-07-30,1998-07-30,1954-07-09
34049,Tadanori,Brookner,1988-09-21,1994-09-21,1952-07-27
34049,Tadanori,Brookner,1994-09-21,9999-01-01,1952-07-27
34050,Youjian,Angot,1989-10-18,1996-10-18,1954-08-09
34050,Youjian,Angot,1996-10-18,9999-01-01,1954-08-09
34051,Jordanka,Motley,1985-05-01,9999-01-01,1955-07-24
34052,Bojan,Decaestecker,1996-07-06,2001-07-06,1955-08-21
34052,Bojan,Decaestecker,2001-07-06,9999-01-01,1955-08-21
34070,Sivanarayana,Champarnaud,1994-12-20,1999-12-20,1953-10-31
34070,Sivanarayana,Champarnaud,1999-12-20,9999-01-01,1953-10-31
34075,Chaosheng,Peternell,1999-12-20,9999-01-01,1955-12-08
34075,Chaosheng,Peternell,1994-12-20,1999-12-20,1955-12-08
34082,Yechiam,Jakobus,1998-06-20,9999-01-01,1952-04-06
34112,Nirmal,Kinley,2000-02-19,9999-01-01,1955-10-02
34112,Nirmal,Kinley,1991-02-19,2000-02-19,1955-10-02
34122,DeForest,Rossi,1988-04-28,1996-04-28,1952-07-25
34122,DeForest,Rossi,1996-04-28,9999-01-01,1952-07-25
34129,Takanari,Kolinko,1996-02-17,2001-02-16,1952-05-12
34129,Takanari,Kolinko,2001-02-16,9999-01-01,1952-05-12
34130,Mahendra,Perry,1996-03-05,9999-01-01,1952-10-25
34143,Gay,Beilner,1990-09-02,9999-01-01,1954-01-24
34143,Gay,Beilner,1985-09-02,1990-09-02,1954-01-24
34150,Leen,Miculan,1988-06-25,1997-06-25,1952-09-17
34150,Leen,Miculan,1997-06-25,9999-01-01,1952-09-17
34151,Guttorm,Reinhard,1999-11-12,9999-01-01,1954-08-02
34158,Mohammed,Syrotiuk,1998-03-29,9999-01-01,1952-11-28
34158,Mohammed,Syrotiuk,1991-03-29,1998-03-29,1952-11-28
34166,Naftali,Rahimi,1985-02-27,9999-01-01,1952-10-14
34176,Waiman,Plessier,1995-08-02,9999-01-01,1952-11-20
34176,Waiman,Plessier,1988-08-01,1995-08-02,1952-11-20
34180,Ger,McClure,1991-08-28,9999-01-01,1954-06-08
34184,Shiv,Klassen,2000-01-17,9999-01-01,1954-10-29
34203,Pragnesh,Tramer,1985-09-07,9999-01-01,1955-01-04
34207,Pohua,Bernardeschi,1994-11-21,9999-01-01,1953-04-09
34207,Pohua,Bernardeschi,1988-11-21,1994-11-21,1953-04-09
34208,Rosine,Tsunoo,1991-12-08,9999-01-01,1954-09-29
34208,Rosine,Tsunoo,1986-12-08,1991-12-08,1954-09-29
34215,Otilia,Pietrzykowski,1993-02-14,9999-01-01,1953-02-05
34231,Sachar,Emiris,2001-11-18,9999-01-01,1954-08-14
34231,Sachar,Emiris,1993-11-18,2001-11-18,1954-08-14
34231,Sachar,Emiris,1985-11-18,1993-11-18,1954-08-14
34241,Remco,Ariola,1996-09-27,9999-01-01,1952-04-11
34254,Moon,Marletta,1993-12-03,9999-01-01,1952-04-16
34257,Xiaoqiang,Roisin,2000-10-10,9999-01-01,1955-10-02
34257,Xiaoqiang,Roisin,1994-10-11,2000-10-10,1955-10-02
34258,Anestis,Talmor,1992-09-19,9999-01-01,1953-04-20
34258,Anestis,Talmor,1987-09-20,1992-09-19,1953-04-20
34268,Soenke,Kitai,2000-01-28,9999-01-01,1954-01-27
34277,Vatsa,Weedman,1993-06-12,9999-01-01,1952-12-05
34304,Arvind,Gulik,1995-07-22,2001-07-21,1953-12-28
34304,Arvind,Gulik,2001-07-21,9999-01-01,1953-12-28
34329,Goo,Bernatsky,1995-02-24,9999-01-01,1952-11-16
34329,Goo,Bernatsky,1987-02-24,1995-02-24,1952-11-16
34333,Jaihie,Luef,1990-09-12,1998-09-12,1954-07-01
34333,Jaihie,Luef,1998-09-12,9999-01-01,1954-07-01
34334,Stafford,Veevers,1986-08-29,9999-01-01,1955-11-11
34336,Honesty,Schurmann,1994-07-07,2001-07-07,1954-08-26
34336,Honesty,Schurmann,2001-07-07,9999-01-01,1954-08-26
34338,Hairong,Emden,1996-11-16,9999-01-01,1955-08-25
34338,Hairong,Emden,1988-11-16,1996-11-16,1955-08-25
34354,Kristen,Acton,1990-03-08,9999-01-01,1952-04-02
34354,Kristen,Acton,1985-03-08,1990-03-08,1952-04-02
34358,Jaihie,Dulin,1998-01-09,9999-01-01,1955-10-16
34368,Wonhee,Ranon,1993-05-29,9999-01-01,1953-06-02
34377,Hidde,Menhoudj,1999-09-28,9999-01-01,1955-03-20
34382,Kayoko,Ravishankar,2001-02-06,9999-01-01,1955-05-31
34382,Kayoko,Ravishankar,1994-02-06,2001-02-06,1955-05-31
34385,Maja,Walston,1999-06-02,9999-01-01,1954-12-31
34401,Uno,Lanteri,1987-09-22,1996-09-21,1953-03-08
34401,Uno,Lanteri,1996-09-21,9999-01-01,1953-03-08
34406,Yefim,Mitsuhashi,1997-11-26,9999-01-01,1953-03-08
34406,Yefim,Mitsuhashi,1988-11-26,1997-11-26,1953-03-08
34417,Gio,Flexer,1998-11-25,9999-01-01,1955-06-01
34482,Jouko,Lortz,1994-05-19,9999-01-01,1955-10-10
34482,Jouko,Lortz,1985-05-19,1994-05-19,1955-10-10
34489,Yaghout,Krychniak,1996-10-26,9999-01-01,1952-09-25
34489,Yaghout,Krychniak,1988-10-26,1996-10-26,1952-09-25
34522,Sibyl,Rijckaert,1990-12-03,9999-01-01,1952-05-29
34536,Danil,Narahari,1987-06-07,9999-01-01,1952-11-19
34538,Pranjal,Rossi,1993-02-23,9999-01-01,1954-03-21
34538,Pranjal,Rossi,1986-02-23,1993-02-23,1954-03-21
34550,Szabolcs,Borstler,1993-11-03,9999-01-01,1952-02-05
34550,Szabolcs,Borstler,1985-11-03,1993-11-03,1952-02-05
34552,Souichi,Llado,1988-04-03,1995-04-04,1955-01-08
34552,Souichi,Llado,1995-04-04,9999-01-01,1955-01-08
34564,Shao,Suomi,1988-09-15,9999-01-01,1953-08-19
34578,Jahangir,Baaz,1987-04-27,9999-01-01,1953-11-21
34584,Uzi,Chartres,1997-10-01,9999-01-01,1953-02-01
34584,Uzi,Chartres,1988-10-01,1997-10-01,1953-02-01
34587,Duri,Perna,2001-01-15,9999-01-01,1954-04-24
34587,Duri,Perna,1994-01-15,2001-01-15,1954-04-24
34597,Jouko,Bolotov,1994-03-22,9999-01-01,1952-06-30
34597,Jouko,Bolotov,1987-03-22,1994-03-22,1952-06-30
34599,Insup,Peltason,1985-03-10,9999-01-01,1954-06-11
34600,Godehard,Middleton,2002-05-29,9999-01-01,1955-12-18
34600,Godehard,Middleton,1996-05-29,2002-05-29,1955-12-18
34602,Garnet,Flasterstein,1994-12-20,9999-01-01,1952-05-30
34605,Arunachalam,Middleton,1997-05-28,9999-01-01,1955-12-04
34610,Xinan,Ranum,1994-08-26,9999-01-01,1953-12-09
34626,Udi,McConalogue,1994-06-17,9999-01-01,1955-10-30
34630,Xiaoshan,Whittlesey,1990-06-22,1999-06-22,1953-09-10
34630,Xiaoshan,Whittlesey,1999-06-22,9999-01-01,1953-09-10
34632,Licheng,Clouatre,1992-05-29,2000-05-29,1953-03-05
34632,Licheng,Clouatre,2000-05-29,9999-01-01,1953-03-05
34641,Cathie,Jervis,1985-10-27,9999-01-01,1952-02-15
34647,Kerryn,Tiemann,1987-06-30,1993-06-29,1952-05-26
34647,Kerryn,Tiemann,1993-06-29,9999-01-01,1952-05-26
34651,Youngkon,Leaver,1996-01-20,9999-01-01,1953-07-03
34661,Kiyokazu,Burnard,1995-06-29,9999-01-01,1953-11-05
34670,Mihalis,Diderrich,1986-10-19,1995-10-19,1952-08-07
34670,Mihalis,Diderrich,1995-10-19,9999-01-01,1952-08-07
34673,Unal,Pews,1985-05-01,9999-01-01,1955-05-24
34690,Beshir,Litzkow,1999-01-15,9999-01-01,1952-02-26
34690,Beshir,Litzkow,1993-01-15,1999-01-15,1952-02-26
34695,Margareta,Gadepally,1999-07-12,9999-01-01,1955-12-06
34695,Margareta,Gadepally,1993-07-12,1999-07-12,1955-12-06
34704,Jaques,Usery,1995-09-01,9999-01-01,1954-11-26
34709,Anneli,Kragelund,2001-08-26,9999-01-01,1952-11-01
34709,Anneli,Kragelund,1995-08-27,2001-08-26,1952-11-01
34726,Shridhar,Emmart,1994-12-24,9999-01-01,1955-06-04
34726,Shridhar,Emmart,1985-12-24,1994-12-24,1955-06-04
34730,Jiong,Terwilliger,1987-04-20,1992-04-19,1953-04-14
34730,Jiong,Terwilliger,1992-04-19,9999-01-01,1953-04-14
34754,Maren,Llado,1995-10-09,9999-01-01,1955-08-07
34759,Youngkon,Petersohn,1987-10-08,1995-10-08,1954-07-04
34759,Youngkon,Petersohn,1995-10-08,9999-01-01,1954-07-04
34790,Uma,Krohn,1985-04-13,9999-01-01,1953-12-13
34793,Monique,Huhdanpaa,1989-02-13,1997-02-13,1955-03-15
34793,Monique,Huhdanpaa,1997-02-13,9999-01-01,1955-03-15
34805,Marek,Siksek,1997-01-27,9999-01-01,1953-02-22
34805,Marek,Siksek,1990-01-27,1997-01-27,1953-02-22
34814,Rajmohan,Tsukune,1997-11-13,9999-01-01,1954-02-27
34814,Rajmohan,Tsukune,1989-11-13,1997-11-13,1954-02-27
34816,Chenyi,Schreiter,1986-09-12,1994-09-12,1955-03-24
34816,Chenyi,Schreiter,1994-09-12,9999-01-01,1955-03-24
34827,Heng,Apsitis,1997-02-10,9999-01-01,1955-11-11
34839,Henk,Kermarrec,2001-01-05,9999-01-01,1954-10-12
34839,Henk,Kermarrec,1992-01-06,2001-01-05,1954-10-12
34857,Weicheng,Birrer,1985-04-01,9999-01-01,1955-12-28
34873,Ingmar,Ruemmler,1988-02-06,1993-02-05,1952-09-29
34873,Ingmar,Ruemmler,1993-02-05,9999-01-01,1952-09-29
34882,Christophe,Suppi,1988-05-06,9999-01-01,1954-03-10
34915,Christ,Tetzlaff,1991-06-06,9999-01-01,1955-11-23
34928,Anwar,Flexer,1988-03-02,9999-01-01,1954-04-11
34938,Macha,Penz,1999-11-21,9999-01-01,1952-06-17
34947,Mario,Perfilyeva,1994-04-22,9999-01-01,1952-12-12
34947,Mario,Perfilyeva,1985-04-22,1994-04-22,1952-12-12
34958,Goetz,Oberman,1992-11-30,9999-01-01,1955-01-25
34958,Goetz,Oberman,1987-12-01,1992-11-30,1955-01-25
34960,Vasilis,Luga,1985-07-22,9999-01-01,1954-06-19
34961,Uno,Dolinsky,1999-08-02,9999-01-01,1954-08-19
34962,Adly,Rosay,1999-10-29,9999-01-01,1955-06-27
34962,Adly,Rosay,1990-10-29,1999-10-29,1955-06-27
34987,Rosella,Ariola,1997-11-22,9999-01-01,1954-01-11
34996,Chinhyun,Butner,2000-01-01,9999-01-01,1952-10-17
34996,Chinhyun,Butner,1991-01-01,2000-01-01,1952-10-17
34999,Shim,Narwekar,1987-04-23,1995-04-23,1953-04-11
34999,Shim,Narwekar,1995-04-23,9999-01-01,1953-04-11
35011,Charmane,Vernadat,1991-05-14,1998-05-14,1954-05-20
35011,Charmane,Vernadat,1998-05-14,9999-01-01,1954-05-20
35012,Noritoshi,Krybus,2001-01-15,9999-01-01,1955-06-17
35012,Noritoshi,Krybus,1992-01-16,2001-01-15,1955-06-17
35016,Dinah,Awdeh,1998-08-18,9999-01-01,1954-03-13
35031,Horward,Pearson,1999-07-14,9999-01-01,1954-01-04
35031,Horward,Pearson,1994-07-14,1999-07-14,1954-01-04
35042,Nahid,Servieres,1998-06-16,9999-01-01,1955-06-18
35045,Tooru,Hagimont,1997-10-31,9999-01-01,1955-06-05
35045,Tooru,Hagimont,1989-10-31,1997-10-31,1955-06-05
35046,Sachem,Luders,1996-05-10,2002-05-10,1954-02-26
35046,Sachem,Luders,2002-05-10,9999-01-01,1954-02-26
35059,Vitaly,Flasterstein,1991-12-06,1999-12-06,1952-03-07
35059,Vitaly,Flasterstein,1999-12-06,9999-01-01,1952-03-07
35070,Kirk,Masada,1988-12-15,1994-12-15,1954-03-19
35070,Kirk,Masada,1994-12-15,9999-01-01,1954-03-19
35072,Kagan,Sridhar,1987-09-17,1995-09-17,1955-04-07
35072,Kagan,Sridhar,1995-09-17,9999-01-01,1955-04-07
35085,Chandrasekaran,Goldhammer,1986-11-25,1994-11-25,1954-07-09
35085,Chandrasekaran,Goldhammer,1994-11-25,9999-01-01,1954-07-09
35089,Paris,Lanzelotte,1988-03-02,1993-03-02,1954-11-25
35089,Paris,Lanzelotte,1993-03-02,9999-01-01,1954-11-25
35093,Sverrir,Mateescu,1997-09-28,9999-01-01,1954-10-22
35093,Sverrir,Mateescu,1988-09-28,1997-09-28,1954-10-22
35096,Gaetan,Olivero,1985-02-23,1990-02-23,1954-02-13
35096,Gaetan,Olivero,1990-02-23,9999-01-01,1954-02-13
35110,Reinhold,Speckmann,1992-08-02,1998-08-02,1953-03-29
35110,Reinhold,Speckmann,1998-08-02,9999-01-01,1953-03-29
35123,Yechezkel,Schaaf,1994-07-12,1999-07-12,1955-08-23
35123,Yechezkel,Schaaf,1999-07-12,9999-01-01,1955-08-23
35138,Susuma,Boreale,1994-10-19,9999-01-01,1952-10-04
35138,Susuma,Boreale,1989-10-19,1994-10-19,1952-10-04
35142,Conor,Uhrig,1987-07-20,1994-07-20,1955-03-07
35142,Conor,Uhrig,1994-07-20,9999-01-01,1955-03-07
