emp_no,first_name,last_name,to_date,salary
269117,Pranav,Basart,1998-01-01,60009
55703,Percy,Masamoto,2001-07-30,40000
432083,Xiaoqiang,Assaf,9999-01-01,40000
11042,Gou,Breugel,9999-01-01,40000
458888,Mechthild,Bratten,9999-01-01,41613
278644,Muzhong,Azevdeo,1993-01-21,74415
271063,Ramzi,Morrow,9999-01-01,65229
408968,Mabhin,Isard,9999-01-01,75811
447659,Jenwei,Masand,1992-08-09,40000
15819,Magdalena,Rajcani,9999-01-01,63847
49768,Fusako,Nishimukai,1996-04-03,41008
273597,Takahira,Penttonen,9999-01-01,44832
459691,Munenori,Brodal,1995-10-24,40000
432880,Shalesh,Masand,1997-03-17,66891
454516,Mariusz,Delgrande,2000-04-10,68426
259326,Sachar,Perly,9999-01-01,79309
296120,Richara,Slaats,9999-01-01,40000
207792,Shir,Himler,9999-01-01,62550
51738,Guenter,Norsworthy,9999-01-01,45305
234516,Unal,Peral,9999-01-01,64258
201298,Weiye,Luit,1991-03-01,43950
31594,Abdelkader,Birta,9999-01-01,40000
495540,Shawna,Nitto,1988-08-16,41506
18450,Takahito,Hoppenstand,9999-01-01,59963
96603,Zissis,Markovitch,9999-01-01,54523
405892,Tamiya,Cullers,9999-01-01,78973
203465,Martina,Taneja,9999-01-01,40000
243953,Hisao,Benantar,1999-02-20,43752
291840,Xiahua,Riefers,9999-01-01,40000
438853,Satoru,Grabner,2001-08-20,40000
27958,Uno,Hasham,9999-01-01,40000
230192,Oddvar,Mandelberg,1990-10-31,47951
38879,Tsz,Morton,9999-01-01,40000
85230,Gal,Demke,1999-10-23,62272
38269,Shawna,Vendrig,2001-05-06,61233
414191,Arnd,Nanard,2002-03-21,87754
204881,Bodh,Zultner,9999-01-01,40000
466128,Duke,Viele,9999-01-01,40000
77990,Vincent,Carrere,2001-05-08,56555
91694,Maha,Showalter,9999-01-01,51244
209300,Ronghao,Karner,9999-01-01,40000
11871,Nalini,Sommen,9999-01-01,67424
101425,Lalit,Speel,9999-01-01,54698
83778,Premsyl,Nitto,9999-01-01,79320
44874,Janche,Cools,9999-01-01,40000
19318,Xianlong,Halevi,9999-01-01,55717
270486,Randy,Schwabacher,9999-01-01,54507
418555,Kristina,Luan,9999-01-01,40000
91913,Alain,Hofmeyr,9999-01-01,40000
471063,Rildo,Hasham,1999-05-31,71939
228367,Ohad,Strehl,1997-11-25,43008
289461,Sergi,Anandan,9999-01-01,40000
299161,Lech,Lalonde,2001-11-24,44369
465392,Laurentiu,Ruemmler,9999-01-01,67680
63238,Atreye,Piazza,1998-02-12,70210
285256,Ayonca,Brendel,9999-01-01,57782
210575,Oscar,Lung,1993-09-24,67936
63363,Terresa,Brattka,9999-01-01,40000
200492,Mizuhito,Leonhardt,9999-01-01,40000
253580,Duri,Suessmith,9999-01-01,40000
478206,Annemarie,Eterovic,1990-12-13,72722
430606,Parto,Biron,9999-01-01,49035
220549,Gal,Cusworth,9999-01-01,40000
224917,Danae,Pollock,9999-01-01,40000
450114,Duro,Erdmenger,9999-01-01,58418
407252,Jasminko,Chimia,9999-01-01,63181
459867,Nechama,Theuretzbacher,9999-01-01,43545
285867,Barna,Pashtan,9999-01-01,45006
27756,Stevo,Suwa,9999-01-01,67919
215917,Mohua,Valette,9999-01-01,45839
277094,Genki,Berztiss,9999-01-01,40000
294949,Szabolcs,Danecki,9999-01-01,40000
77205,Toshiki,Nivat,9999-01-01,65533
407198,Juichirou,Speek,9999-01-01,40000
290911,Dinah,Zolotykh,9999-01-01,49768
481005,Remko,Zeilberger,9999-01-01,40000
58053,Zissis,Karunanithi,9999-01-01,72883
418811,Xiaopeng,Unni,1989-07-12,56539
488039,Taegyun,Molenaar,9999-01-01,59967
202542,Valeri,Hiraishi,9999-01-01,40000
425078,Tommaso,Angiulli,9999-01-01,50928
276458,Christfried,Litvinov,9999-01-01,40000
430360,Bokyung,Bardell,9999-01-01,40000
422757,Willard,Merli,1999-06-16,40891
445534,Poorav,Picht,9999-01-01,40000
233147,Yishai,Teitelbaum,9999-01-01,44153
234066,Pranay,Haddadi,9999-01-01,42941
33576,Serif,Rodite,2000-09-25,74359
435065,Roddy,Denna,9999-01-01,52684
13299,Guiseppe,Butner,1998-09-13,40000
481403,Magdalena,Rosen,1998-10-16,61148
454678,Duke,Shigei,9999-01-01,45626
74116,Adit,Couchot,9999-01-01,40000
263714,Yagil,Kleiser,9999-01-01,69107
15534,Guozhong,Grabner,9999-01-01,63090
278053,Bernardo,Heystek,9999-01-01,46834
262976,Anneli,Matzov,1997-04-08,61396
438262,Giao,Pauthner,1986-05-17,40000
276091,Szabolcs,Halevi,9999-01-01,77397
437409,Emdad,Emmerich,9999-01-01,40000
443332,Leandro,Birsak,9999-01-01,40184
90411,Shahid,Gimbel,9999-01-01,40000
223406,Gift,Yoshimura,9999-01-01,59178
204693,Aran,Litzkow,9999-01-01,43455
279440,Shin,Hebden,9999-01-01,48082
296848,Jianhua,Kermarrec,9999-01-01,79420
53358,Pasqua,Peac,9999-01-01,44851
424343,Tadahiro,Mersereau,2000-12-05,54714
236137,Jahangir,Emmerich,2001-07-12,40000
448928,Heon,Birch,9999-01-01,40000
430772,Stepehn,Haraldson,9999-01-01,47906
458473,Eben,Schoegge,1994-02-11,63420
273299,Takushi,Kalorkoti,1987-09-23,45419
272281,Abdelkader,Fairtlough,9999-01-01,40000
471300,Jaana,Rassart,9999-01-01,49134
45904,Arunas,DasSarma,9999-01-01,40000
44616,Abdelkader,Pettis,9999-01-01,40000
416018,Fen,Aloia,9999-01-01,62768
79049,Lijie,Besancenot,2000-07-07,78298
249947,Arfst,Farrar,9999-01-01,70544
57877,Brigham,Delgrande,9999-01-01,74055
78153,Kwan,Akiyama,9999-01-01,40000
277996,Naftaly,Straney,9999-01-01,53996
230862,Kazuyasu,Rouquie,9999-01-01,40000
12125,Shounak,Erman,1999-09-01,41215
40639,Goo,Schnabel,1996-08-24,79572
44354,Basant,Garnier,9999-01-01,60932
65393,Shietung,Lubachevsky,9999-01-01,40000
485020,Zito,Zirintsis,9999-01-01,45845
17355,Mingzeng,Weisert,9999-01-01,40000
478033,Tonny,Luiz,9999-01-01,63705
456632,Geoff,Smeets,1995-05-15,53204
228683,Girolamo,Coombs,9999-01-01,40000
203522,Make,Biros,9999-01-01,54630
80864,Radhia,Birnbaum,2000-01-06,77882
215310,Sampalli,Dalton,9999-01-01,40000
59020,Kazunori,Reeker,9999-01-01,49486
456053,Eldridge,Buescher,9999-01-01,55263
466070,Xiaoqiu,Ranta,9999-01-01,46974
432581,Vivian,Perl,9999-01-01,46362
63861,Mohammad,Soicher,1990-04-09,40000
229715,JoAnna,Cappello,2000-07-16,40000
498514,Piyawadee,Farris,2002-05-11,52562
453274,Kien,Kitsuregawa,9999-01-01,55111
82631,Shunichi,Bugrara,1992-09-09,59129
282485,Aamer,Strandh,9999-01-01,40000
480190,Kasturi,Brandsma,9999-01-01,44416
422046,Kyoichi,Parfitt,9999-01-01,68434
459636,DAIDA,Bardell,9999-01-01,45362
468764,Gor,Ramsak,9999-01-01,41393
298373,Tomokazu,Matzov,9999-01-01,50040
103575,Ugo,Verhaegen,9999-01-01,60804
287714,Sachem,Lammel,1998-04-15,60439
499386,Guoxiang,Simmel,1997-07-11,48350
27429,Nahid,Plotkin,1999-11-05,43877
492759,Chenxi,Butterworth,1994-11-24,53165
212136,IEEE,Muhlberg,9999-01-01,40000
41514,Magy,Iisaku,9999-01-01,49760
41808,Filipp,Varley,9999-01-01,40000
250462,Vesna,Koyama,9999-01-01,41223
69206,Bojan,Melichar,9999-01-01,40000
453245,Shir,Reinhart,9999-01-01,46555
243169,Tetsushi,Seuren,1999-02-08,60333
443571,Siddarth,Garrabrants,9999-01-01,59916
18833,Roded,Majewski,9999-01-01,46611
32487,Neven,Hambrick,9999-01-01,56318
418455,Shaw,Sgarro,9999-01-01,48460
62409,Zhonghui,Peng,1996-03-02,59593
292945,Anwar,Stellhorn,9999-01-01,40000
84160,Jaideep,Sherertz,9999-01-01,66613
416307,Elvia,Brookman,9999-01-01,80144
206732,Renny,Furedi,9999-01-01,45866
23707,Yoshimitsu,Ananiadou,9999-01-01,46238
40409,Jaroslava,Peha,1998-03-30,40929
29425,Mingdong,Muntz,9999-01-01,40000
464365,Shaowen,Krogh,9999-01-01,86032
479878,Kwan,Orlowska,9999-01-01,40000
427905,Chaitali,Birdsall,9999-01-01,40000
202083,Kwok,Heinisuo,9999-01-01,40000
475468,Shigeu,Improta,9999-01-01,40000
249067,Geoff,Hasenauer,9999-01-01,41079
212535,Kiyotoshi,Sevcikova,9999-01-01,40000
21537,Boutros,Mitchem,1996-10-05,90832
401540,Jaewoo,Mandelberg,9999-01-01,56064
273208,Uta,Delgrange,9999-01-01,40000
237303,LiMin,Herbst,9999-01-01,40000
210842,Demin,Iwayama,9999-01-01,40000
403999,Boguslaw,Pouyioutas,9999-01-01,40000
438010,Barna,Marsiglia,9999-01-01,40000
31398,Hideo,Grospietsch,1993-11-11,68119
62804,Emran,Bahr,9999-01-01,57104
486840,Volkmar,Picht,9999-01-01,40000
216318,Guozhong,Maierhofer,9999-01-01,49678
415123,Fatemeh,Fontet,9999-01-01,40000
23822,Faiza,Rosar,9999-01-01,57773
459287,Premsyl,Ranta,9999-01-01,49306
428459,Khoa,Pietrzykowski,1988-08-07,40000
227596,Serge,Kornyak,1988-10-10,40000
61197,Roselyn,Cannard,9999-01-01,40000
454354,Hugo,Vilarrasa,9999-01-01,40000
497261,Mohammad,Pillow,9999-01-01,40000
465295,Huai,Frezza,9999-01-01,59846
425548,Geoff,Perfilyeva,9999-01-01,47353
442238,Shuichi,Tanemo,1993-10-09,48643
55695,Kiam,Karlin,2000-01-20,47310
211007,Goo,Grandbois,1990-10-17,58089
219933,Sadok,Thimonier,1999-11-16,49026
465053,Adam,Navazio,9999-01-01,47193
33923,Chinhyun,Argence,9999-01-01,66687
224206,Bilhanan,Ciolek,9999-01-01,64536
76843,Dmitri,Bhattacharjee,9999-01-01,40000
462800,Sariel,Auria,9999-01-01,50988
488279,Danny,Rohrbach,9999-01-01,103444
292244,Yinlin,Rettelbach,9999-01-01,40000
278531,Zeljko,Serre,9999-01-01,55662
468150,Mohammad,Staelin,9999-01-01,47021
51792,Aral,Merkl,1999-05-22,77399
242011,Subhash,Mahnke,9999-01-01,53248
288686,Christophe,Naudin,1995-01-18,40000
215222,JiYoung,Baby,1989-03-02,40000
434631,Arup,Cannane,9999-01-01,41989
431735,Waiman,Roccetti,9999-01-01,40000
415671,Temple,Berstel,1995-10-16,45462
261153,Fusako,Anily,9999-01-01,40000
491695,Rosine,Madeira,2002-05-10,40000
33983,Tesuya,Denis,9999-01-01,59416
416503,Xiahua,Validov,9999-01-01,55945
439364,Gill,Luiz,1992-04-01,40000
86527,Toshiko,Pollacia,9999-01-01,41115
405104,IEEE,Georgakopoulos,9999-01-01,57650
284752,Aemilian,Schaad,9999-01-01,47290
205849,Masali,Walston,9999-01-01,59694
236067,Radoslaw,Collette,9999-01-01,47781
275588,Xumin,Peak,9999-01-01,72975
273448,DAIDA,Fairtlough,1988-11-30,40000
233821,Lubomir,Salvesen,9999-01-01,78964
286117,Horward,Suri,9999-01-01,40000
245833,Francesca,Fontan,9999-01-01,40000
73644,Eberhardt,Backhouse,1999-10-28,92720
279758,Honesty,Chiola,9999-01-01,40000
456542,Odoardo,Hanabata,9999-01-01,40000
424391,Marc,Skogmar,9999-01-01,64219
274106,Leon,Herber,1998-01-28,63643
14220,Tomofumi,Pargas,9999-01-01,68017
492750,Akeno,Sewelson,9999-01-01,47252
296021,Arno,Lally,2000-05-15,40000
248580,Flemming,Borovoy,9999-01-01,40000
451958,Tomofumi,Hofmeyr,9999-01-01,53465
235134,Masami,Bratsberg,1994-12-06,92556
457528,Phule,Merle,1994-07-13,54617
293325,Candido,Ullian,9999-01-01,40000
401007,Zhonghui,Szemeredi,1995-02-26,61300
299401,Gian,Bolsens,9999-01-01,74848
467309,Krassimir,Raczkowsky,1985-11-11,79945
490468,Fayez,Vidal,9999-01-01,66375
88190,Lech,Radivojevic,9999-01-01,54848
405940,Kaijung,Crouzet,9999-01-01,41050
475426,Vidya,Eugenio,9999-01-01,42708
201564,Kazuhide,Angelov,2001-12-16,40000
67198,Fuqing,Schahn,9999-01-01,61371
47050,Aimee,Nyrup,9999-01-01,40000
56038,Herbert,Murthy,1997-05-19,60002
294606,Zhilian,Perko,9999-01-01,85266
98805,Junichi,Demizu,1990-05-29,45058
256414,Kaijung,Bharadwaj,1988-04-04,40000
402518,Hilari,Kavvadias,9999-01-01,40000
56808,Yuriy,Anick,9999-01-01,40000
443078,Ortrud,Hennebert,9999-01-01,76597
234237,Falguni,Bugrara,9999-01-01,50725
464010,Constantijn,Uhrig,9999-01-01,53989
490168,Lena,Delgrange,9999-01-01,51790
248233,Annemarie,Dayana,9999-01-01,54015
20558,Toong,Panangaden,9999-01-01,40000
450106,Toshiko,Gajiwala,1993-12-02,73210
46347,Nadjib,Standera,9999-01-01,40000
205722,Guenter,Staelin,1995-09-23,44407
423534,Barna,Gulak,1995-05-26,48832
19720,Kwangyoen,Maksimenko,9999-01-01,40000
49351,Pranas,Babb,9999-01-01,40000
444353,Mansur,Zeilberger,9999-01-01,91505
54425,Goncalo,Jarecki,2002-05-21,42231
450495,Isaac,Boguraev,9999-01-01,59354
92266,Tzvetan,Polajnar,2000-06-05,56374
18250,Godehard,Orlowski,1988-02-21,48469
213525,Kamran,Hellwagner,9999-01-01,82437
87030,Shmuel,Prenel,9999-01-01,72880
44589,Iara,Lanzelotte,9999-01-01,51452
432865,Mitsuyuki,Serra,9999-01-01,73728
49501,Yonghong,Schmezko,9999-01-01,40000
102068,Zhilian,Bergere,9999-01-01,67377
287837,Nobuyoshi,Businaro,9999-01-01,71756
496480,Wilmer,Farrow,9999-01-01,51439
98962,Brendon,Sluis,1988-08-18,58636
485748,Wojceich,Miculan,1999-06-05,40000
472136,Tadanori,dAstous,1991-12-20,43957
491805,Khalid,Trumbly,1994-09-14,40000
468384,Yuchang,Gyimothy,1994-06-07,40000
430844,George,Mukaidono,1999-01-13,56920
88914,Masali,Ozeki,9999-01-01,62256
418922,Shunichi,Ventosa,2002-02-27,88495
45908,Masasuke,Heyers,9999-01-01,40000
208686,Gadiel,Farrag,1996-07-20,61183
69216,Yagil,Bonifati,1994-08-05,65353
403052,Tsz,Boyle,9999-01-01,40000
82834,Kersti,Lieblein,9999-01-01,49684
99775,Shigeaki,Denis,1999-12-10,84162
274011,Breannda,Mawatari,9999-01-01,48022
28627,Serge,Plumb,9999-01-01,51711
426742,Toshiko,Swick,9999-01-01,67295
94239,Divier,Rosiles,9999-01-01,40000
408870,Duke,Molenkamp,2001-09-12,47085
85267,Masaru,Winter,9999-01-01,70306
264951,Jagoda,Brobst,9999-01-01,69701
257526,Lalit,Ferretti,9999-01-01,40000
425474,Vishwani,England,1997-03-19,67520
249222,Sverrir,Srimani,9999-01-01,40000
454828,Udo,Demian,2001-01-18,52068
487108,Souichi,Brendel,9999-01-01,41604
16657,Yongdong,Heyers,9999-01-01,63463
58351,Chenye,Cannard,2001-05-22,103114
16539,Gretta,Fetvedt,9999-01-01,40000
99182,Jaques,Fontan,9999-01-01,57476
103754,Ebru,Nicolson,2001-11-29,43578
258678,Uinam,Iisaka,9999-01-01,53896
271033,Anyuan,Sidou,9999-01-01,59402
244791,Kauko,Olivero,9999-01-01,102160
400425,Stamatina,Pileggi,9999-01-01,40000
271383,Nishit,Syang,9999-01-01,40000
81368,Frederique,Ghemri,9999-01-01,40818
438393,Nahid,Pero,9999-01-01,45426
497182,Goa,Versino,9999-01-01,40000
94666,Gudjon,Denti,9999-01-01,59634
418586,Bernice,Isaak,9999-01-01,45958
259787,Yonghong,Giveon,9999-01-01,70865
456063,Jayesh,Bolotov,9999-01-01,44080
200666,Weicheng,Dusink,9999-01-01,40000
409305,Make,Curless,9999-01-01,48501
292173,Volkmar,Preusig,1992-04-04,95687
259029,Kensyu,Senzako,1988-09-15,40000
73891,Rasikan,Rebaine,9999-01-01,80024
437453,Gladys,Sabnani,9999-01-01,70066
458687,Cathie,Strehl,1990-02-25,40000
425547,Remko,Hasham,9999-01-01,73359
403161,Jagoda,Zultner,9999-01-01,49384
107969,Mahmut,Reutenauer,1992-12-01,53054
401935,Vincent,Dahlbom,9999-01-01,56408
281261,Shuichi,Molberg,9999-01-01,72184
19675,Isamu,Herath,9999-01-01,90306
449293,Tua,Dehkordi,1992-06-19,49507
75952,Luerbio,Toyoshima,9999-01-01,47326
440205,Hideo,Hutter,9999-01-01,40000
243877,Make,Kolvik,9999-01-01,40000
239537,Valter,Thummel,9999-01-01,49306
73006,Shiv,Schiper,1987-06-23,43977
257274,Yagil,Perfilyeva,9999-01-01,40000
105665,Tonia,Falco,9999-01-01,68953
440507,Ramalingam,Yamaashi,9999-01-01,44050
244249,Yifei,Schach,9999-01-01,40078
58554,Feipei,Tzvieli,1992-06-28,70179
266190,Xiahua,Xiaoshan,9999-01-01,40000
78940,Thodoros,Steenbeek,9999-01-01,40000
452759,Kazuhide,Uehara,9999-01-01,91091
43084,Babette,Leijenhorst,9999-01-01,43792
99606,Kamran,Flowers,9999-01-01,70984
441208,Nitsan,Murrill,9999-01-01,47063
58468,Lucian,Limongiello,9999-01-01,65988
12553,Aral,Vesna,9999-01-01,40000
427138,Bernd,Vidya,9999-01-01,67909
31122,Remko,Ghemri,9999-01-01,40000
400793,Moheb,Hopewell,1998-08-13,40000
89128,Dmitry,Kitsuregawa,1993-10-04,71864
207945,Arlette,Herber,9999-01-01,40000
31268,Nitsan,Pocchiola,1996-12-27,40000
53224,Rasiah,Mullainathan,1999-05-25,59270
293259,Breannda,Petersohn,9999-01-01,58464
428878,Yannis,Syrotiuk,9999-01-01,52438
226072,Mohammed,Baalen,1995-07-11,70212
23323,Siamak,Alvarado,9999-01-01,48952
450982,Takahiro,Spieker,9999-01-01,40000
57118,Xinan,Champarnaud,9999-01-01,48977
90908,Toshimi,Cronan,9999-01-01,40000
238318,Anwar,Chorvat,1994-02-14,42893
292831,Subhankar,Ananiadou,9999-01-01,40000
79010,Marsal,Pusterhofer,9999-01-01,42814
226954,Shushma,Pietrzykowski,2001-10-22,42442
463027,Peer,Pews,9999-01-01,47371
76809,Sariel,Zhiwei,9999-01-01,40000
471366,Ravishankar,Reinhard,1989-10-06,48220
90270,Djenana,Spieker,9999-01-01,40000
292382,Remmert,Zallocco,9999-01-01,40000
245186,Marlo,Trelles,9999-01-01,75488
486067,Dhritiman,Lichtner,9999-01-01,50008
280452,Navin,Chenoweth,9999-01-01,44906
230871,Rildo,Rabejac,9999-01-01,40000
219403,Gina,Baja,1993-10-29,54566
20218,Ioana,Gihr,1990-01-20,40000
219237,Alair,Driscoll,1991-10-16,40000
409035,Gad,Vadhan,1999-12-31,51179
282290,Otmar,Ozeki,1990-04-24,48409
462703,Jaber,Terkki,9999-01-01,41238
97122,Yoshinari,Cullers,9999-01-01,76586
467901,Subhash,Schaft,9999-01-01,52349
264013,Baziley,Stifter,9999-01-01,95604
32864,Anyuan,Stifter,9999-01-01,49402
93634,Dietrich,Chelton,9999-01-01,53040
60263,Barun,Perng,9999-01-01,40000
461380,Jahangir,Yurek,1991-01-13,40000
15525,Masadi,Cherinka,9999-01-01,40000
453890,Wojceich,Paludetto,1998-02-09,40000
92128,Manton,Servi,1997-12-12,40000
473885,Janalee,Facello,1989-03-30,40000
290436,Chenxi,Karlin,9999-01-01,74258
262576,Hideyuki,Bernardeschi,2001-08-27,43770
431033,Jahangir,Matzke,1986-11-11,43979
226369,Kensei,Heping,9999-01-01,113188
465370,Kazuhiko,Chvatal,9999-01-01,58085
205629,Guiseppe,Genin,9999-01-01,66208
286502,Margo,Barbanera,9999-01-01,53931
432861,Kshitij,Morris,9999-01-01,40172
297566,Demin,Marquardt,9999-01-01,50579
457191,Barun,Iacovou,9999-01-01,40000
36660,Uli,Potthoff,9999-01-01,40000
418703,Mabo,Cairo,9999-01-01,61531
261729,Oldrich,Mawatari,9999-01-01,40000
432906,Filipe,Streng,9999-01-01,61849
284587,Basil,Siegrist,2000-02-13,61169
470774,Tsz,Falster,2002-04-15,40000
497239,Sivanarayana,Dymetman,9999-01-01,46268
227296,Oscal,Christ,9999-01-01,40000
276616,Weiyi,Grospietsch,2001-04-22,40000
287956,Alenka,Schwaller,9999-01-01,53392
16185,Marin,Winter,9999-01-01,44003
70350,Kwun,Swen,9999-01-01,40000
408885,Dulce,Bellone,2001-03-07,40000
449491,Chinho,Farrel,9999-01-01,50985
19318,Xianlong,Halevi,1991-02-18,55717
290585,Alassane,Huhdanpaa,9999-01-01,78453
51299,Demos,McClure,9999-01-01,63026
201465,Etsuo,Peyn,9999-01-01,56714
98861,George,Bellmore,9999-01-01,70308
39151,Stamatina,Erbe,9999-01-01,40000
34941,Susanne,Heering,2000-05-19,85526
22100,Vishwani,Spataro,1995-11-18,85569
41077,Amalendu,Walston,9999-01-01,61355
488246,Paris,Honglei,9999-01-01,55098
261372,Xianlong,Uhrig,9999-01-01,40000
498231,Randy,Keirsey,9999-01-01,40000
456525,Fox,Kading,9999-01-01,56657
417365,Shuzo,Roccetti,9999-01-01,40000
275828,Yifei,Terlouw,9999-01-01,55439
23370,Morris,Bodoff,9999-01-01,45506
426275,Froduald,Masada,9999-01-01,42446
79972,Abdelghani,Thummel,9999-01-01,40000
477883,Taizo,Bennet,9999-01-01,58884
431675,Giao,Kroha,9999-01-01,62798
97495,Satyanarayana,Fadgyas,9999-01-01,40000
44558,Zhiguo,Wielonsky,9999-01-01,42277
413846,Nitsan,Chiola,2001-11-14,40000
267932,Paraskevi,Zaiane,9999-01-01,81127
256256,Sachem,Siprelle,9999-01-01,40000
11567,Teiji,Mitzlaff,9999-01-01,86261
477065,Ult,Brickell,9999-01-01,40000
464600,Martijn,Osgood,9999-01-01,56984
479627,Gonzalo,Schaad,9999-01-01,42087
20327,Doowon,Lyonns,1990-07-20,42856
220238,Luise,Stille,9999-01-01,43563
292148,Reinhard,Melter,9999-01-01,62294
63114,Danny,Cheshire,9999-01-01,63059
14287,Masali,Highland,1995-02-09,45483
434178,Lillian,Makinen,1990-07-29,44443
293341,Denis,Lienhardt,1999-10-20,40954
267544,Ingmar,Honglei,9999-01-01,40000
252749,Akhilish,Yeung,9999-01-01,72212
94950,Duke,Hofman,9999-01-01,40000
410262,Tristan,Nergos,9999-01-01,80849
210528,Steve,Ponthieu,1994-09-28,67783
481526,Shim,Stemann,9999-01-01,40000
433873,Uwe,Alpin,9999-01-01,40689
25037,Adib,Magliocco,9999-01-01,63524
211350,Deborah,Zeilberger,9999-01-01,40000
468136,Lubomir,Spinelli,1992-06-17,73731
487331,Shounak,Waymire,1992-07-23,46773
447127,Shigeaki,Delaune,9999-01-01,40000
436744,Remzi,Luders,9999-01-01,83358
83947,Lucien,Usdin,9999-01-01,46855
68690,Elgin,Juneja,9999-01-01,41653
469217,Kazuhira,Milicic,1994-11-30,94107
427354,Bernt,Collavizza,9999-01-01,61717
420679,Rosalyn,Ghandeharizadeh,9999-01-01,40000
285137,Bluma,Ohori,2001-11-15,66028
445985,Van,Ginesta,9999-01-01,45689
280900,Odinaldo,Ramsay,1998-05-04,41433
486136,Steve,Nitsche,9999-01-01,54063
93961,Chaitali,Brickell,1990-03-30,80909
61793,Masoud,Pramanik,1992-06-04,40000
460088,Elvia,Kusakari,2002-06-21,40000
18068,Geoff,Lorie,1998-12-01,66242
415124,Sugwoo,Dalphin,9999-01-01,40000
55345,Wojceich,Vendrig,9999-01-01,40000
221453,Abdulla,Staylopatis,9999-01-01,40000
203627,Minghong,Bashian,1999-12-30,52169
89812,Boriana,Vingron,9999-01-01,46415
419828,Nectarios,Skogmar,9999-01-01,40000
72981,Chanjung,Imataki,9999-01-01,85699
420979,Zijian,Hiltgen,1996-12-05,41841
299924,Xiaoshan,Stemann,9999-01-01,40000
426128,Aron,Kermarrec,1989-01-01,40000
76957,Saniya,Rosca,9999-01-01,65976
466034,Saniya,Lovengreen,9999-01-01,83068
483428,Owen,Boreale,1999-12-23,93563
241221,Kristina,Krupka,1989-10-03,40000
406344,Seshu,Grabner,9999-01-01,54532
284584,Suvo,Wegerle,9999-01-01,45234
237741,Jovan,Sankaranarayanan,1996-09-10,40000
498812,Annemarie,Lalonde,2002-04-22,40000
449858,Yoshinari,Prochazka,2000-06-30,40000
444201,Yuichiro,Constantine,9999-01-01,58203
80774,Vishv,Pollacia,9999-01-01,56559
10466,Jiakeng,Himler,2000-08-15,55318
21708,Angel,Lichtner,9999-01-01,40000
446087,Samphel,Farris,9999-01-01,78493
280900,Odinaldo,Ramsay,9999-01-01,41433
404648,Vincent,Ozery,9999-01-01,40000
412993,Hsiangchu,Berstel,2000-09-02,51165
200499,Rafail,Bultermann,9999-01-01,78425
215980,Dipayan,Irland,9999-01-01,70864
402435,Gennady,Serna,1993-02-12,40749
233835,Vincent,Onuegbe,9999-01-01,62392
427010,Mingsen,Frolund,9999-01-01,70660
85894,Teunis,Eugenio,9999-01-01,51786
468165,Armond,Slutz,9999-01-01,55853
411794,Amabile,Kakkar,9999-01-01,40000
435354,Bowen,Bashian,1990-02-05,92868
253070,Zhiguo,Gaughan,9999-01-01,70352
448647,Rosalie,dAstous,1991-01-28,43575
408296,Pasqua,Preusig,9999-01-01,40000
286696,Sachio,DuCasse,9999-01-01,52511
447372,Bouchung,Heijenga,9999-01-01,40000
80852,Yannis,Randt,9999-01-01,66650
470392,Guadalupe,Lubachevsky,1986-06-22,77671
289279,Ziva,Pelz,9999-01-01,40000
278353,Junichi,Kalsbeek,9999-01-01,50764
261279,Ghassan,Sgarro,9999-01-01,80023
294773,Constantino,Sanella,9999-01-01,51332
35939,Hiroyasu,Demri,9999-01-01,57329
216554,Ewing,Litzler,1987-01-20,50727
208905,Chenye,Ramsey,9999-01-01,100788
461812,Kristine,Kaiser,9999-01-01,76418
487502,Owen,Peris,9999-01-01,40000
85200,Ebbe,Serna,2001-06-23,57745
90603,Kristine,Birge,9999-01-01,40000
404858,Moty,Srimani,9999-01-01,40000
417528,Eirik,Welham,1989-06-30,81242
237537,Avishai,Jarecki,9999-01-01,44606
475652,Clyde,Zuberek,9999-01-01,40000
492431,Hsiangchu,Verhaegen,9999-01-01,79451
294978,Adas,Pagter,9999-01-01,66099
450468,Aimee,Lakshmanan,9999-01-01,48849
405714,Geoffry,Hofting,9999-01-01,77706
88524,Zorica,Einsfeld,9999-01-01,53341
424461,Nitsan,Snyers,1990-01-26,64241
493506,Siddarth,Vigier,2002-04-18,53834
62476,Yahiko,Cooke,9999-01-01,85320
467472,Idoia,Hooghiemstra,9999-01-01,44504
258651,Oscar,Compeau,9999-01-01,50171
10847,Theirry,Danley,9999-01-01,40000
241853,Ulf,Wolniewicz,1988-01-15,48505
68424,Abdelwaheb,Fordan,1990-10-28,40000
201436,Duro,Porotnikoff,1997-09-02,51793
427703,Hyuckchul,Loncour,9999-01-01,40000
91451,Akeno,Savasere,9999-01-01,40000
